OBJECTID;planid;name;datum;scanurl;kategorie;katart;klassifins;Bezeichnun;URL2;X_ETRS89;Y_ETRS89;kurzbe
1063;DE_05911000_A153;Weststr. 19;1990-08-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A153.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A153.jpg;370186;5704955;Wohnhaus / Geschäftshaus
1064;DE_05911000_A082;Widumestr. 5;1989-08-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A082.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A082.jpg;376101;5705480;Wohnhaus / Geschäftshaus
1065;DE_05911000_A351;Wielandstr. 100;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_W100.jpg;376262;5706303;Wohnhaus / Geschäftshaus
1066;DE_05911000_A351;Wielandstr. 102;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_W102.jpg;376265;5706320;Wohnhaus / Geschäftshaus
1067;DE_05911000_A351;Wielandstr. 104;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_W104.jpg;376267;5706332;Wohnhaus / Geschäftshaus
1068;DE_05911000_A351;Wielandstr. 106;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_W106.jpg;376270;5706343;Wohnhaus / Geschäftshaus
1069;DE_05911000_A351;Wielandstr. 108;1995-08-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A351.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A351_W108.jpg;376272;5706355;Wohnhaus / Geschäftshaus
1070;DE_05911000_A490;Wiemelhauser Str. 206 a;1999-07-13;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A490.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A490.jpg;376859;5702811;Wohnhaus / Geschäftshaus
1071;DE_05911000_A099;Wiemelhauser Str. 255;1989-10-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A099.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A099.jpg;376936;5702459;Wohnhaus / Geschäftshaus
1072;DE_05911000_A305;Wiemelhauser Str. 361;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_361.jpg;376823;5701579;Wohnhaus / Geschäftshaus
1073;DE_05911000_A305;Wiemelhauser Str. 363;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_363.jpg;376820;5701557;Wohnhaus / Geschäftshaus
1074;DE_05911000_A305;Wiemelhauser Str. 365;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_365.jpg;376818;5701534;Wohnhaus / Geschäftshaus
1075;DE_05911000_A305;Wiemelhauser Str. 367;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_367.jpg;376816;5701509;Wohnhaus / Geschäftshaus
1076;DE_05911000_A305;Wiemelhauser Str. 370;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_370.jpg;376766;5701513;Wohnhaus / Geschäftshaus
1077;DE_05911000_A305;Wiemelhauser Str. 372;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_372.jpg;376765;5701493;Wohnhaus / Geschäftshaus
1078;DE_05911000_A305;Wiemelhauser Str. 376;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_376.jpg;376765;5701437;Wohnhaus / Geschäftshaus
1079;DE_05911000_A305;Wiemelhauser Str. 378;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_378.jpg;376770;5701408;Wohnhaus / Geschäftshaus
1080;DE_05911000_A305;Wiemelhauser Str. 380;1994-05-31;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A305.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A305_380.jpg;376775;5701384;Wohnhaus / Geschäftshaus
1081;DE_05911000_A507;Wilbergstr. 8;1999-12-21;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A507.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A507.jpg;375770;5708215;Wohnhaus / Geschäftshaus
1082;DE_05911000_A508;Wilbergstr. 10;1999-12-21;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A508.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A508.jpg;375755;5708210;Wohnhaus / Geschäftshaus
1083;DE_05911000_A059;Wilhelmstr. 1;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W1.jpg;371460;5706742;Wohnhaus / Geschäftshaus
1084;DE_05911000_A059;Wilhelmstr. 3;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W3.jpg;371455;5706747;Wohnhaus / Geschäftshaus
1085;DE_05911000_A059;Wilhelmstr. 5;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W5.jpg;371450;5706755;Wohnhaus / Geschäftshaus
1086;DE_05911000_A059;Wilhelmstr. 7;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W7.jpg;371446;5706761;Wohnhaus / Geschäftshaus
1087;DE_05911000_A059;Wilhelmstr. 9;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W9.jpg;371437;5706772;Wohnhaus / Geschäftshaus
1088;DE_05911000_A059;Wilhelmstr. 11;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W11.jpg;371430;5706780;Wohnhaus / Geschäftshaus
1089;DE_05911000_A059;Wilhelmstr. 13;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W13.jpg;371417;5706797;Wohnhaus / Geschäftshaus
1090;DE_05911000_A059;Wilhelmstr. 15;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W15.jpg;371411;5706803;Wohnhaus / Geschäftshaus
1091;DE_05911000_A059;Wilhelmstr. 17;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W17.jpg;371399;5706819;Wohnhaus / Geschäftshaus
1092;DE_05911000_A059;Wilhelmstr. 19;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W19.jpg;371394;5706825;Wohnhaus / Geschäftshaus
1093;DE_05911000_A059;Wilhelmstr. 2 b;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W2b.jpg;371416;5706677;Wohnhaus / Geschäftshaus
1094;DE_05911000_A059;Wilhelmstr. 4;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W4.jpg;371411;5706684;Wohnhaus / Geschäftshaus
1095;DE_05911000_A059;Wilhelmstr. 6;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W6.jpg;371397;5706701;Wohnhaus / Geschäftshaus
1096;DE_05911000_A059;Wilhelmstr. 8;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W8.jpg;371391;5706706;Wohnhaus / Geschäftshaus
1097;DE_05911000_A059;Wilhelmstr. 10;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W10.jpg;371378;5706724;Wohnhaus / Geschäftshaus
1098;DE_05911000_A059;Wilhelmstr. 12;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W12.jpg;371372;5706731;Wohnhaus / Geschäftshaus
1099;DE_05911000_A059;Wilhelmstr. 14;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W14.jpg;371358;5706747;Wohnhaus / Geschäftshaus
1100;DE_05911000_A059;Wilhelmstr. 16;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W16.jpg;371353;5706755;Wohnhaus / Geschäftshaus
1101;DE_05911000_A059;Wilhelmstr. 18;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W18.jpg;371339;5706771;Wohnhaus / Geschäftshaus
1102;DE_05911000_A059;Wilhelmstr. 20;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_W20.jpg;371334;5706778;Wohnhaus / Geschäftshaus
1103;DE_05911000_A046;Wittekindstr. 3;1989-04-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A046.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A046.jpg;381871;5704948;Wohnhaus / Geschäftshaus
1104;DE_05911000_A101;Wittekindstr. 85;1989-10-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A101.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A101.jpg;382393;5705291;Wohnhaus / Geschäftshaus
1105;DE_05911000_A433;Wittenbergstr. 1;1997-08-25;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A433.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A433.jpg;382390;5703941;Wohnhaus / Geschäftshaus
1106;DE_05911000_A434;Wittenbergstr. 3;1997-08-29;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A434.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A434.jpg;382378;5703930;Wohnhaus / Geschäftshaus
1107;DE_05911000_A435;Wittenbergstr. 5;1997-08-29;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A435.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A435.jpg;382362;5703923;Wohnhaus / Geschäftshaus
1108;DE_05911000_A439;Wittenbergstr. 7;1997-10-10;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A439.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A439.jpg;382346;5703919;Wohnhaus / Geschäftshaus
1109;DE_05911000_A026;Wittenbergstr. 2;1989-04-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A026.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A026.jpg;382349;5703966;Wohnhaus / Geschäftshaus
1110;DE_05911000_A440;Wittenbergstr. 8;1997-10-10;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A440.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A440.jpg;382309;5703958;Wohnhaus / Geschäftshaus
1111;DE_05911000_A441;Wittenbergstr. 20;1997-10-10;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A441.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A441.jpg;382217;5703935;Wohnhaus / Geschäftshaus
1112;DE_05911000_A437;Wittenbergstr. 20 a;1997-09-10;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A437.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A437.jpg;382197;5703928;Wohnhaus / Geschäftshaus
1113;DE_05911000_A495;Wittener Str. 82;1999-10-20;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A495.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A495.jpg;377053;5704346;Wohnhaus / Geschäftshaus
1114;DE_05911000_A094;Wittener Str. 135;1989-10-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A094.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A094.jpg;377686;5704068;Wohnhaus / Geschäftshaus
1115;DE_05911000_A122;Wittener Str. 140;1990-01-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A122.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A122.jpg;377626;5704031;Wohnhaus / Geschäftshaus
1116;DE_05911000_A500;Wittener Str. 152;1999-11-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A500.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A500.jpg;377705;5703981;Wohnhaus / Geschäftshaus
1117;DE_05911000_A244;Wittener Str. 184;1991-08-08;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A244.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A244.jpg;377936;5703837;Wohnhaus / Geschäftshaus
1118;DE_05911000_A227;Wittener Str. 186;1991-07-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A227.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A227.jpg;377951;5703828;Wohnhaus / Geschäftshaus
1119;DE_05911000_A332;Wittener Str. 190;1995-03-15;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A332.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A332.jpg;377989;5703803;Wohnhaus / Geschäftshaus
1120;DE_05911000_A042;Wittener Str. 529;1989-04-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A042.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A042.jpg;381605;5703140;Wohnhaus / Geschäftshaus
1121;DE_05911000_A335;Wodanstr. 40;1995-03-22;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A335.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A335.jpg;380350;5707650;Wohnhaus / Geschäftshaus
1122;DE_05911000_A052;Zollstr. 164;1989-04-20;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A052.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A052.jpg;371605;5701373;Wohnhaus / Geschäftshaus
1123;DE_05911000_A189;Zum Schultenhof 34;1991-02-01;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A189.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A189.jpg;377912;5708610;Wohnhaus / Geschäftshaus
1124;DE_05911000_A309;Zur Werner Heide 15;1994-07-28;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A309.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A309.jpg;382456;5705717;Wohnhaus / Geschäftshaus
1125;DE_05911000_A059;Alfredstr. 5;1989-07-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A059.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A059_A5.jpg;371324;5706642;Wohnhaus / Geschäftshaus
1126;DE_05911000_A456;Am Ruhrort 54;1998-04-30;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A456.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A456_54.jpg;370462;5699532;Wohnhaus / Geschäftshaus
1127;DE_05911000_A453;Am Sonnenberg 88;1998-03-09;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A453.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A453_88.jpg;374044;5699340;Wohnhaus / Geschäftshaus
1128;DE_05911000_A648;Markstr. 270;2009-11-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A648.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A648.jpg;377284;5701136;Wohnhaus / Geschäftshaus
1129;DE_05911000_A648;Gluecksburger Str. 37-41;2009-11-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A648.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A648.jpg;377290;5701218;Studentenwohnheim
1130;DE_05911000_A413;Hauptstr. 215;1997-01-15;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A413.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A413.jpg;383641;5703546;Wohnhaus / Geschäftshaus
1131;DE_05911000_A290;Hoefestr. 45;1993-09-01;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A290.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A290.jpg;379937;5702702;Wohnhaus / Geschäftshaus
1132;DE_05911000_A431;Brockhauser Str. 74;1997-06-19;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A431.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A431.jpg;377273;5697598;Wohnhaus / Geschäftshaus
1133;DE_05911000_A651;Saladin-Schmitt-Str. 52;2010-06-24;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A651.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A651.jpg;376484;5703619;Wohnhaus / Geschäftshaus
1134;DE_05911000_A665;Schillerstr. 8 + 8 a;2012-12-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A665.pdf;DSchG NRW;1000;3000;Wohnhaus / Geschäftshaus;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A665.jpg;376441;5705648;Wohnhaus / Geschäftshaus
1135;DE_05911000_A632;Alleestr. 48;2007-10-15;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A632.pdf;DSchG NRW;1000;3000;Kirchl. Gebäude;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A632.jpg;375630;5704854;evangelisch methotistische Auferstehungskirche
1136;DE_05911000_A032;Alte Bahnhofstr. 18;1989-04-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A032.pdf;DSchG NRW;1000;3000;Kirchl. Gebäude;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A032.jpg;383505;5703722;evangelische Christuskirche
1137;DE_05911000_A043;Alte Bahnhofstr. 166 N;1989-04-17;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A043.pdf;DSchG NRW;1000;3000;Kirchl. Gebäude;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A043.jpg;382448;5703975;evangelische Lutherkirche
1138;DE_05911000_A081;Alter Markt 5;1989-08-23;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A081.pdf;DSchG NRW;1000;3000;Kirchl. Gebäude;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A081.jpg;370305;5705085;evangelische Kirche mit Grabanlage
1139;DE_05911000_A295;Am Varenholt 9 N;1993-12-07;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A295.pdf;DSchG NRW;1000;3000;Kirchl. Gebäude;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A295.jpg;376867;5699354;katholische Wallfahrtskirche Stiepel
1140;DE_05911000_A324;Amtsstr. 4 a N;1994-11-25;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A324.pdf;DSchG NRW;1000;3000;Kirchl. Gebäude;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A324.jpg;374825;5705975;evangelische Notkirche
1141;DE_05911000_A163;An der Christuskirche 1 N;1990-10-04;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Begruendung/A163.pdf;DSchG NRW;1000;3000;Kirchl. Gebäude;http://geodatenportal.bochum.de/bogeo/web/61/Denkmalliste/Foto/A163.jpg;375955;5704958;evangelische Christuskirche, Turm
